RunTime,WheelSpeed,WheelBackupSpeed,WheelSpeedReference,DutyCycle,WheelCurrent,DigitalCurrent,MCUtemperature,BackupMode,ControlMode,MotorSwitch,WheelErrorState
1430.831,0,0,0,0,0,36,24,False,NoControl,False,
1431.536,0,0,0,0,0,36,24,False,NoControl,False,
1432.239,0,0,0,0,0,36,24,False,NoControl,False,
1432.943,0,0,0,0,0,36,24,False,NoControl,False,
1433.647,0,0,0,0,0,36,24,False,NoControl,False,
1434.350,0,0,0,0,0,36,23,False,NoControl,False,
1435.070,0,0,0,0,0,36,23,False,NoControl,False,
1435.773,0,0,0,0,0,36,23,False,NoControl,False,
1436.476,0,0,0,0,0,36,24,False,NoControl,False,
1437.180,0,0,0,0,0,36,23,False,NoControl,False,
1437.885,0,0,0,0,0,36,24,False,NoControl,False,
1438.589,0,0,0,0,0,36,24,False,NoControl,False,
1439.292,0,0,0,0,0,36,24,False,NoControl,False,
1439.996,0,0,0,0,0,36,23,False,NoControl,False,
1440.703,0,0,0,0,0,36,25,False,NoControl,False,
1441.406,0,0,0,0,0,37,24,False,NoControl,False,
1442.109,0,0,0,0,0,37,24,False,NoControl,False,
1442.829,0,0,0,0,0,36,22,False,NoControl,False,
1443.536,0,0,0,0,0,36,24,False,NoControl,False,
1444.243,0,0,0,0,0,36,22,False,NoControl,False,
1444.947,0,0,0,0,0,36,24,False,NoControl,False,
1445.652,0,0,0,0,0,36,24,False,NoControl,False,
1446.357,0,0,0,0,0,36,24,False,NoControl,False,
1447.077,0,0,0,0,0,36,25,False,NoControl,False,
1447.797,0,0,0,0,0,36,25,False,NoControl,False,
1448.501,0,0,0,0,0,36,24,False,NoControl,False,
1449.221,0,0,0,0,0,36,24,False,NoControl,False,
1449.940,0,0,0,0,0,36,24,False,NoControl,False,
1450.643,0,0,0,0,0,36,24,False,NoControl,False,
1451.361,0,0,0,0,0,36,23,False,NoControl,False,
1452.081,0,0,0,0,0,36,24,False,NoControl,False,
1452.785,0,0,0,0,0,36,24,False,NoControl,False,
1453.504,0,0,0,0,0,36,24,False,NoControl,False,
1454.208,0,0,0,0,0,36,24,False,NoControl,False,
1454.911,0,0,0,0,0,36,24,False,NoControl,False,
1455.615,0,0,0,0,0,36,24,False,NoControl,False,
1456.318,0,0,0,0,0,36,23,False,NoControl,False,
1457.022,0,0,0,0,0,36,24,False,NoControl,False,
1457.724,0,0,0,0,0,36,23,False,NoControl,False,
1458.427,0,0,0,0,0,36,24,False,NoControl,False,
1459.132,0,0,0,0,0,36,24,False,NoControl,False,
1459.835,0,0,0,0,0,36,23,False,NoControl,False,
1460.539,0,0,0,0,0,36,24,False,NoControl,False,
1461.242,0,0,0,0,0,36,24,False,NoControl,False,
1461.944,0,0,0,0,0,36,23,False,NoControl,False,
1462.648,0,0,0,0,0,36,24,False,NoControl,False,
1463.352,0,0,0,0,0,36,24,False,NoControl,False,
1464.055,0,0,0,0,0,36,25,False,NoControl,False,
1464.759,0,0,0,0,0,36,24,False,NoControl,False,
1465.462,0,0,0,0,0,36,22,False,NoControl,False,
1466.165,0,0,0,0,0,36,22,False,NoControl,False,
1466.868,0,0,0,0,0,36,24,False,NoControl,False,
1467.571,0,0,0,0,0,36,24,False,NoControl,False,
1468.275,0,0,0,0,0,36,23,False,NoControl,False,
1468.981,0,0,0,0,0,36,24,False,NoControl,False,
1469.684,0,0,0,0,0,36,24,False,NoControl,False,
1470.404,0,0,0,0,0,36,24,False,NoControl,False,
1471.124,0,0,0,0,0,36,24,False,NoControl,False,
1471.843,0,0,0,0,0,36,24,False,NoControl,False,
1472.563,0,0,0,0,0,36,23,False,NoControl,False,
1473.266,0,0,0,0,0,36,23,False,NoControl,False,
1473.972,0,0,0,0,0,36,24,False,NoControl,False,
1474.680,0,0,0,0,0,36,23,False,NoControl,False,
1475.385,0,0,0,0,0,36,23,False,NoControl,False,
1476.088,0,0,0,0,0,36,23,False,NoControl,False,
1476.792,0,0,0,0,0,36,24,False,NoControl,False,
1477.496,0,0,0,0,0,36,24,False,NoControl,False,
1478.199,0,0,0,0,0,36,24,False,NoControl,False,
1478.902,0,0,0,0,0,36,24,False,NoControl,False,
1479.604,0,0,0,0,0,36,24,False,NoControl,False,
1480.309,0,0,0,0,0,36,24,False,NoControl,False,
1481.012,0,0,0,0,0,36,25,False,NoControl,False,
1481.716,0,0,0,0,0,36,24,False,NoControl,False,
1482.436,0,0,0,0,0,36,24,False,NoControl,False,
1483.155,0,0,0,0,0,36,24,False,NoControl,False,
1483.876,0,0,0,0,0,36,24,False,NoControl,False,
1484.593,0,0,0,0,0,36,25,False,NoControl,False,
1485.314,0,0,0,0,0,36,24,False,NoControl,False,
1486.019,0,0,0,0,0,36,24,False,NoControl,False,
1486.723,0,0,0,0,0,36,24,False,NoControl,False,
1487.427,0,0,0,0,0,36,24,False,NoControl,False,
1488.131,0,0,0,0,0,36,24,False,NoControl,False,
1488.835,0,0,0,0,0,36,23,False,NoControl,False,
1489.541,0,0,0,0,0,36,24,False,NoControl,False,
1490.245,0,0,0,0,0,36,24,False,NoControl,False,
1490.951,0,0,0,0,0,36,24,False,NoControl,False,
1491.672,0,0,0,0,0,36,24,False,NoControl,False,
1492.378,0,0,0,0,0,36,24,False,NoControl,False,
1493.081,0,0,0,0,0,36,24,False,NoControl,False,
1493.801,0,0,0,0,0,36,23,False,NoControl,False,
1494.505,0,0,0,0,0,36,23,False,NoControl,False,
1495.208,0,0,0,0,0,36,23,False,NoControl,False,
1495.912,0,0,0,0,0,36,24,False,NoControl,False,
1496.615,0,0,0,0,0,36,25,False,NoControl,False,
1497.319,0,0,0,0,0,36,24,False,NoControl,False,
1498.022,0,0,0,0,0,36,25,False,NoControl,False,
1498.725,0,0,0,0,0,36,24,False,NoControl,False,
1499.430,0,0,0,0,0,36,24,False,NoControl,False,
1500.134,0,0,0,0,0,36,24,False,NoControl,False,
1500.837,0,0,0,0,0,36,24,False,NoControl,False,
1501.542,0,0,0,0,0,36,24,False,NoControl,False,
1502.245,0,0,0,0,0,36,24,False,NoControl,False,
1502.949,0,0,0,0,0,36,24,False,NoControl,False,
1503.652,0,0,0,0,0,36,23,False,NoControl,False,
1504.358,0,0,0,0,0,36,24,False,NoControl,False,
1505.077,0,0,0,0,0,36,24,False,NoControl,False,
1505.796,0,0,0,0,0,36,23,False,NoControl,False,
1506.500,0,0,0,0,0,36,23,False,NoControl,False,
1507.219,0,0,0,0,0,36,24,False,NoControl,False,
1507.922,0,0,0,0,0,36,24,False,NoControl,False,
1508.625,0,0,0,0,0,36,24,False,NoControl,False,
1509.332,0,0,0,0,0,36,22,False,NoControl,False,
1510.039,0,0,0,0,0,36,24,False,NoControl,False,
1510.743,0,0,0,0,0,36,24,False,NoControl,False,
1511.448,0,0,0,0,0,36,24,False,NoControl,False,
1512.152,0,0,0,0,0,36,24,False,NoControl,False,
1512.855,0,0,0,0,0,36,24,False,NoControl,False,
1513.558,0,0,0,0,0,36,24,False,NoControl,False,
1514.262,0,0,0,0,0,36,24,False,NoControl,False,
1514.965,0,0,0,0,0,36,23,False,NoControl,False,
1515.669,0,0,0,0,0,36,24,False,NoControl,False,
1516.372,0,0,0,0,0,36,23,False,NoControl,False,
1517.093,0,0,0,0,0,36,24,False,NoControl,False,
1517.796,0,0,0,0,0,36,24,False,NoControl,False,
1518.515,0,0,0,0,0,36,24,False,NoControl,False,
1519.235,0,0,0,0,0,36,23,False,NoControl,False,
1519.939,0,0,0,0,0,36,23,False,NoControl,False,
1520.641,0,0,0,0,0,36,24,False,NoControl,False,
1521.361,0,0,0,0,0,36,23,False,NoControl,False,
1522.065,0,0,0,0,0,36,24,False,NoControl,False,
1522.769,0,0,0,0,0,36,24,False,NoControl,False,
1523.489,0,0,0,0,0,37,24,False,NoControl,False,
1524.191,0,0,0,0,0,36,23,False,NoControl,False,
1524.895,0,0,0,0,0,36,24,False,NoControl,False,
1525.613,0,0,0,0,0,36,24,False,NoControl,False,
1526.334,0,0,0,0,0,36,23,False,NoControl,False,
1527.037,0,0,0,0,0,36,24,False,NoControl,False,
1527.740,0,0,0,0,0,36,24,False,NoControl,False,
1528.444,0,0,0,0,0,36,23,False,NoControl,False,
1529.148,0,0,0,0,0,36,23,False,NoControl,False,
1529.852,0,0,0,0,0,36,24,False,NoControl,False,
1530.556,0,0,0,0,0,36,23,False,NoControl,False,
1531.259,0,0,0,0,0,36,24,False,NoControl,False,
1531.963,0,0,0,0,0,36,24,False,NoControl,False,
1532.667,0,0,0,0,0,36,24,False,NoControl,False,
1533.370,0,0,0,0,0,36,24,False,NoControl,False,
1534.076,0,0,0,0,0,36,24,False,NoControl,False,
1534.776,0,0,0,0,0,36,24,False,NoControl,False,
1535.479,0,0,0,0,0,36,22,False,NoControl,False,
1536.183,0,0,0,0,0,36,24,False,NoControl,False,
1536.887,0,0,0,0,0,36,24,False,NoControl,False,
1537.590,0,0,0,0,0,36,23,False,NoControl,False,
1538.294,0,0,0,0,0,36,23,False,NoControl,False,
1538.997,0,0,0,0,0,36,24,False,NoControl,False,
1539.700,0,0,0,0,0,36,23,False,NoControl,False,
1540.403,0,0,0,0,0,36,23,False,NoControl,False,
1541.106,0,0,0,0,0,36,24,False,NoControl,False,
1541.810,0,0,0,0,0,36,24,False,NoControl,False,
1542.513,0,0,0,0,0,36,23,False,NoControl,False,
1543.233,0,0,0,0,0,36,24,False,NoControl,False,
1543.952,0,0,0,0,0,36,24,False,NoControl,False,
1544.672,0,0,0,0,0,36,23,False,NoControl,False,
1545.392,0,0,0,0,0,36,24,False,NoControl,False,
1546.095,0,0,0,0,0,36,24,False,NoControl,False,
1546.815,0,0,0,0,0,36,24,False,NoControl,False,
1547.535,0,0,0,0,0,36,23,False,NoControl,False,
1548.239,0,0,0,0,0,36,23,False,NoControl,False,
1548.944,0,0,0,0,0,36,24,False,NoControl,False,
1549.649,0,0,0,0,0,36,23,False,NoControl,False,
1550.355,0,0,0,0,0,36,25,False,NoControl,False,
1551.061,0,0,0,0,0,36,23,False,NoControl,False,
1551.780,0,0,0,0,0,36,23,False,NoControl,False,
1552.500,0,0,0,0,0,36,24,False,NoControl,False,
1553.203,0,0,0,0,0,36,24,False,NoControl,False,
1553.907,0,0,0,0,0,37,24,False,NoControl,False,
1554.625,0,0,0,0,0,36,23,False,NoControl,False,
1555.345,0,0,0,0,0,36,24,False,NoControl,False,
1556.049,0,0,0,0,0,36,24,False,NoControl,False,
1556.751,0,0,0,0,0,36,24,False,NoControl,False,
1557.472,0,0,0,0,0,36,24,False,NoControl,False,
1558.176,0,0,0,0,0,36,24,False,NoControl,False,
1558.881,0,0,0,0,0,36,24,False,NoControl,False,
1559.585,0,0,0,0,0,36,24,False,NoControl,False,
1560.290,0,0,0,0,0,36,24,False,NoControl,False,
1560.993,0,0,0,0,0,36,24,False,NoControl,False,
1561.697,0,0,0,0,0,36,25,False,NoControl,False,
1562.401,0,0,0,0,0,36,24,False,NoControl,False,
1563.108,0,0,0,0,0,36,24,False,NoControl,False,
1563.828,0,0,0,0,0,36,24,False,NoControl,False,
1564.547,0,0,0,0,0,36,23,False,NoControl,False,
1565.251,0,0,0,0,0,36,24,False,NoControl,False,
1565.972,0,0,0,0,0,36,24,False,NoControl,False,
1566.691,0,0,0,0,0,36,23,False,NoControl,False,
1567.394,0,0,0,0,0,36,23,False,NoControl,False,
1568.115,0,0,0,0,0,36,23,False,NoControl,False,
1568.820,0,0,0,0,0,36,24,False,NoControl,False,
1569.523,0,0,0,0,0,36,23,False,NoControl,False,
1570.226,0,0,0,0,0,36,24,False,NoControl,False,
1570.930,0,0,0,0,0,36,24,False,NoControl,False,
1571.634,0,0,0,0,0,36,24,False,NoControl,False,
1572.340,0,0,0,0,0,36,24,False,NoControl,False,
1573.034,0,0,0,0,0,36,24,False,NoControl,False,
1573.737,0,0,0,0,0,36,24,False,NoControl,False,
1574.440,0,0,0,0,0,36,24,False,NoControl,False,
1575.145,0,0,0,0,0,36,24,False,NoControl,False,
1575.849,0,0,0,0,0,36,24,False,NoControl,False,
1576.553,0,0,0,0,0,36,24,False,NoControl,False,
1577.273,0,0,0,0,0,36,24,False,NoControl,False,
1577.978,0,0,0,0,0,36,24,False,NoControl,False,
1578.680,0,0,0,0,0,36,24,False,NoControl,False,
1579.384,0,0,0,0,0,36,24,False,NoControl,False,
1580.091,0,0,0,0,0,36,24,False,NoControl,False,
1580.791,0,0,0,0,0,36,24,False,NoControl,False,
1581.494,0,0,0,0,0,36,21,False,NoControl,False,
1582.197,0,0,0,0,0,36,24,False,NoControl,False,
1582.902,0,0,0,0,0,36,22,False,NoControl,False,
1583.602,0,0,0,0,0,36,24,False,NoControl,False,
1584.307,0,0,0,0,0,36,24,False,NoControl,False,
1585.010,0,0,0,0,0,36,23,False,NoControl,False,
1585.713,0,0,0,0,0,36,24,False,NoControl,False,
1586.418,0,0,0,0,0,36,24,False,NoControl,False,
1587.120,0,0,0,0,0,36,22,False,NoControl,False,
1587.823,0,0,0,0,0,36,24,False,NoControl,False,
1588.528,0,0,0,0,0,36,23,False,NoControl,False,
1589.232,0,0,0,0,0,36,24,False,NoControl,False,
1589.934,0,0,0,0,0,36,25,False,NoControl,False,
1590.637,0,0,0,0,0,36,24,False,NoControl,False,
1591.342,0,0,0,0,0,36,24,False,NoControl,False,
1592.061,0,0,0,0,0,36,23,False,NoControl,False,
1592.781,0,0,0,0,0,36,24,False,NoControl,False,
1593.486,0,0,0,0,0,36,23,False,NoControl,False,
1594.188,0,0,0,0,0,36,24,False,NoControl,False,
1594.893,0,0,0,0,0,36,24,False,NoControl,False,
1595.596,0,0,0,0,0,36,24,False,NoControl,False,
1596.300,0,0,0,0,0,36,24,False,NoControl,False,
1597.004,0,0,0,0,0,36,23,False,NoControl,False,
1597.724,0,0,0,0,0,36,24,False,NoControl,False,
1598.427,0,0,0,0,0,36,23,False,NoControl,False,
1599.131,0,0,0,0,0,36,23,False,NoControl,False,
1599.836,0,0,0,0,0,36,24,False,NoControl,False,
1600.541,0,0,0,0,0,36,24,False,NoControl,False,
1601.247,0,0,0,0,0,36,24,False,NoControl,False,
1601.950,0,0,0,0,0,36,24,False,NoControl,False,
1602.639,0,0,0,0,0,36,24,False,NoControl,False,
1603.361,0,0,0,0,0,36,23,False,NoControl,False,
1604.081,0,0,0,0,0,36,24,False,NoControl,False,
1604.801,0,0,0,0,0,36,23,False,NoControl,False,
1605.504,0,0,0,0,0,36,24,False,NoControl,False,
1606.223,0,0,0,0,0,36,24,False,NoControl,False,
1606.943,0,0,0,0,0,36,23,False,NoControl,False,
1607.646,0,0,0,0,0,36,24,False,NoControl,False,
1608.352,0,0,0,0,0,36,24,False,NoControl,False,
1609.055,0,0,0,0,0,36,24,False,NoControl,False,
1609.759,0,0,0,0,0,36,23,False,NoControl,False,
1610.463,0,0,0,0,0,36,23,False,NoControl,False,
1611.166,0,0,0,0,0,36,24,False,NoControl,False,
1611.870,0,0,0,0,0,36,24,False,NoControl,False,
1612.573,0,0,0,0,0,36,24,False,NoControl,False,
1613.277,0,0,0,0,0,36,24,False,NoControl,False,
1613.981,0,0,0,0,0,36,24,False,NoControl,False,
1614.685,0,0,0,0,0,36,24,False,NoControl,False,
1615.389,0,0,0,0,0,36,25,False,NoControl,False,
1616.109,0,0,0,0,0,36,23,False,NoControl,False,
1616.832,0,0,0,0,0,36,23,False,NoControl,False,
1617.538,0,0,0,0,0,36,23,False,NoControl,False,
1618.243,0,0,0,0,0,36,24,False,NoControl,False,
1618.948,0,0,0,0,0,36,23,False,NoControl,False,
1619.652,0,0,0,0,0,36,23,False,NoControl,False,
1620.355,0,0,0,0,0,36,24,False,NoControl,False,
1621.061,0,0,0,0,0,36,23,False,NoControl,False,
1621.780,0,0,0,0,0,36,24,False,NoControl,False,
1622.501,0,0,0,0,0,36,24,False,NoControl,False,
1623.223,0,0,0,0,0,36,24,False,NoControl,False,
1623.941,0,0,0,0,0,36,24,False,NoControl,False,
1624.646,0,0,0,0,0,36,23,False,NoControl,False,
1625.366,0,0,0,0,0,36,24,False,NoControl,False,
1626.070,0,0,0,0,0,36,24,False,NoControl,False,
1626.775,0,0,0,0,0,36,23,False,NoControl,False,
1627.480,0,0,0,0,0,36,24,False,NoControl,False,
1628.186,0,0,0,0,0,36,23,False,NoControl,False,
1628.905,0,0,0,0,0,36,24,False,NoControl,False,
1629.609,0,0,0,0,0,36,24,False,NoControl,False,
1630.312,0,0,0,0,0,36,24,False,NoControl,False,
1631.031,0,0,0,0,0,36,24,False,NoControl,False,
1631.751,0,0,0,0,0,36,24,False,NoControl,False,
1632.472,0,0,0,0,0,36,24,False,NoControl,False,
1633.175,0,0,0,0,0,36,24,False,NoControl,False,
1633.895,0,0,0,0,0,36,24,False,NoControl,False,
1634.599,0,0,0,0,0,36,24,False,NoControl,False,
1635.303,0,0,0,0,0,36,24,False,NoControl,False,
1636.006,0,0,0,0,0,36,23,False,NoControl,False,
1636.712,0,0,0,0,0,36,24,False,NoControl,False,
1637.412,0,0,0,0,0,36,24,False,NoControl,False,
1638.117,0,0,0,0,0,36,23,False,NoControl,False,
1638.819,0,0,0,0,0,36,24,False,NoControl,False,
1639.524,0,0,0,0,0,36,24,False,NoControl,False,
1640.227,0,0,0,0,0,36,24,False,NoControl,False,
1640.930,0,0,0,0,0,36,24,False,NoControl,False,
1641.634,0,0,0,0,0,36,24,False,NoControl,False,
1642.337,0,0,0,0,0,36,24,False,NoControl,False,
1643.040,0,0,0,0,0,36,24,False,NoControl,False,
1643.744,0,0,0,0,0,36,24,False,NoControl,False,
1644.448,0,0,0,0,0,36,23,False,NoControl,False,
1645.152,0,0,0,0,0,36,24,False,NoControl,False,
1645.855,0,0,0,0,0,36,23,False,NoControl,False,
1646.559,0,0,0,0,0,36,24,False,NoControl,False,
1647.262,0,0,0,0,0,36,23,False,NoControl,False,
1647.965,0,0,0,0,0,36,24,False,NoControl,False,
1648.670,0,0,0,0,0,36,24,False,NoControl,False,
1649.374,0,0,0,0,0,36,22,False,NoControl,False,
1650.093,0,0,0,0,0,36,24,False,NoControl,False,
1650.797,0,0,0,0,0,36,24,False,NoControl,False,
1651.515,0,0,0,0,0,36,24,False,NoControl,False,
1652.235,0,0,0,0,0,36,24,False,NoControl,False,
1652.954,0,0,0,0,0,36,23,False,NoControl,False,
1653.658,0,0,0,0,0,36,24,False,NoControl,False,
1654.362,0,0,0,0,0,36,24,False,NoControl,False,
1655.081,0,0,0,0,0,36,24,False,NoControl,False,
1655.785,0,0,0,0,0,36,23,False,NoControl,False,
1656.489,0,0,0,0,0,36,24,False,NoControl,False,
1657.208,0,0,0,0,0,36,24,False,NoControl,False,
1657.912,0,0,0,0,0,36,23,False,NoControl,False,
1658.615,0,0,0,0,0,36,24,False,NoControl,False,
1659.322,0,0,0,0,0,36,24,False,NoControl,False,
1660.027,0,0,0,0,0,36,24,False,NoControl,False,
1660.733,0,0,0,0,0,36,23,False,NoControl,False,
1661.436,0,0,0,0,0,36,23,False,NoControl,False,
1662.155,0,0,0,0,0,36,23,False,NoControl,False,
1662.859,0,0,0,0,0,36,23,False,NoControl,False,
1663.578,0,0,0,0,0,36,24,False,NoControl,False,
1664.298,0,0,0,0,0,36,24,False,NoControl,False,
1665.016,0,0,0,0,0,36,24,False,NoControl,False,
1665.738,0,0,0,0,0,36,23,False,NoControl,False,
1666.442,0,0,0,0,0,36,24,False,NoControl,False,
1667.145,0,0,0,0,0,36,24,False,NoControl,False,
1667.848,0,0,0,0,0,36,23,False,NoControl,False,
1668.552,0,0,0,0,0,36,24,False,NoControl,False,
1669.272,0,0,0,0,0,36,24,False,NoControl,False,
1669.976,0,0,0,0,0,36,24,False,NoControl,False,
1670.681,0,0,0,0,0,36,24,False,NoControl,False,
1671.384,0,0,0,0,0,36,24,False,NoControl,False,
1672.087,0,0,0,0,0,36,24,False,NoControl,False,
1672.791,0,0,0,0,0,36,24,False,NoControl,False,
1673.495,0,0,0,0,0,36,24,False,NoControl,False,
1674.199,0,0,0,0,0,36,24,False,NoControl,False,
1674.903,0,0,0,0,0,36,24,False,NoControl,False,
1675.608,0,0,0,0,0,36,24,False,NoControl,False,
1676.328,0,0,0,0,0,36,24,False,NoControl,False,
1677.048,0,0,0,0,0,36,24,False,NoControl,False,
1677.770,0,0,0,0,0,36,22,False,NoControl,False,
1678.476,0,0,0,0,0,36,24,False,NoControl,False,
1679.180,0,0,0,0,0,36,24,False,NoControl,False,
1679.883,0,0,0,0,0,36,24,False,NoControl,False,
1680.587,0,0,0,0,0,36,23,False,NoControl,False,
1681.289,0,0,0,0,0,36,23,False,NoControl,False,
1681.996,0,0,0,0,0,36,25,False,NoControl,False,
1682.699,0,0,0,0,0,36,24,False,NoControl,False,
1683.402,0,0,0,0,0,36,24,False,NoControl,False,
1684.105,0,0,0,0,0,36,24,False,NoControl,False,
1684.806,0,0,0,0,0,36,22,False,NoControl,False,
1685.507,0,0,0,0,0,36,23,False,NoControl,False,
1686.213,0,0,0,0,0,36,24,False,NoControl,False,
1686.918,0,0,0,0,0,36,24,False,NoControl,False,
1687.623,0,0,0,0,0,36,24,False,NoControl,False,
1688.327,0,0,0,0,0,36,23,False,NoControl,False,
1689.050,0,0,0,0,0,36,23,False,NoControl,False,
1689.767,0,0,0,0,0,36,24,False,NoControl,False,
1690.487,0,0,0,0,0,36,25,False,NoControl,False,
1691.207,0,0,0,0,0,36,24,False,NoControl,False,
1691.909,0,0,0,0,0,36,24,False,NoControl,False,
1692.629,0,0,0,0,0,36,23,False,NoControl,False,
1693.349,0,0,0,0,0,36,24,False,NoControl,False,
1694.053,0,0,0,0,0,36,24,False,NoControl,False,
1694.757,0,0,0,0,0,36,23,False,NoControl,False,
1695.476,0,0,0,0,0,36,24,False,NoControl,False,
1696.181,0,0,0,0,0,36,24,False,NoControl,False,
1696.884,0,0,0,0,0,36,24,False,NoControl,False,
1697.588,0,0,0,0,0,36,24,False,NoControl,False,
1698.293,0,0,0,0,0,36,23,False,NoControl,False,
1698.998,0,0,0,0,0,36,24,False,NoControl,False,
1699.687,0,0,0,0,0,36,24,False,NoControl,False,
1700.408,0,0,0,0,0,36,23,False,NoControl,False,
1701.113,0,0,0,0,0,36,23,False,NoControl,False,
1701.817,0,0,0,0,0,36,24,False,NoControl,False,
1702.521,0,0,0,0,0,36,23,False,NoControl,False,
1703.225,0,0,0,0,0,36,24,False,NoControl,False,
1703.945,0,0,0,0,0,36,22,False,NoControl,False,
1704.647,0,0,0,0,0,36,24,False,NoControl,False,
1705.351,0,0,0,0,0,36,24,False,NoControl,False,
1706.055,0,0,0,0,0,36,23,False,NoControl,False,
1706.759,0,0,0,0,0,36,24,False,NoControl,False,
1707.464,0,0,0,0,0,36,25,False,NoControl,False,
1708.168,0,0,0,0,0,36,24,False,NoControl,False,
1708.873,0,0,0,0,0,36,24,False,NoControl,False,
1709.579,0,0,0,0,0,36,24,False,NoControl,False,
1710.298,0,0,0,0,0,36,24,False,NoControl,False,
1711.003,0,0,0,0,0,36,24,False,NoControl,False,
1711.725,0,0,0,0,0,36,24,False,NoControl,False,
1712.430,0,0,0,0,0,36,24,False,NoControl,False,
1713.133,0,0,0,0,0,36,24,False,NoControl,False,
1713.837,0,0,0,0,0,36,24,False,NoControl,False,
1714.542,0,0,0,0,0,36,24,False,NoControl,False,
1715.245,0,0,0,0,0,36,24,False,NoControl,False,
1715.950,0,0,0,0,0,36,24,False,NoControl,False,
1716.653,0,0,0,0,0,36,24,False,NoControl,False,
1717.356,0,0,0,0,0,36,24,False,NoControl,False,
1718.060,0,0,0,0,0,36,25,False,NoControl,False,
1718.762,0,0,0,0,0,36,24,False,NoControl,False,
1719.466,0,0,0,0,0,36,24,False,NoControl,False,
1720.170,0,0,0,0,0,36,24,False,NoControl,False,
1720.874,0,0,0,0,0,36,23,False,NoControl,False,
1721.577,0,0,0,0,0,37,24,False,NoControl,False,
1722.280,0,0,0,0,0,36,24,False,NoControl,False,
1722.985,0,0,0,0,0,36,24,False,NoControl,False,
1723.702,0,0,0,0,0,36,24,False,NoControl,False,
1724.422,0,0,0,0,0,36,25,False,NoControl,False,
1725.142,0,0,0,0,0,36,24,False,NoControl,False,
1725.860,0,0,0,0,0,36,24,False,NoControl,False,
1726.579,0,0,0,0,0,36,24,False,NoControl,False,
1727.299,0,0,0,0,0,36,24,False,NoControl,False,
1728.018,0,0,0,0,0,36,24,False,NoControl,False,
1728.737,0,0,0,0,0,36,23,False,NoControl,False,
1729.458,0,0,0,0,0,36,24,False,NoControl,False,
1730.162,0,0,0,0,0,36,23,False,NoControl,False,
1730.881,0,0,0,0,0,36,23,False,NoControl,False,
1731.601,0,0,0,0,0,36,24,False,NoControl,False,
1732.306,0,0,0,0,0,36,24,False,NoControl,False,
1733.010,0,0,0,0,0,36,24,False,NoControl,False,
1733.714,0,0,0,0,0,36,24,False,NoControl,False,
1734.420,0,0,0,0,0,36,23,False,NoControl,False,
1735.123,0,0,0,0,0,36,24,False,NoControl,False,
1735.827,0,0,0,0,0,36,23,False,NoControl,False,
1736.532,0,0,0,0,0,36,24,False,NoControl,False,
1737.238,0,0,0,0,0,36,23,False,NoControl,False,
1737.944,0,0,0,0,0,36,24,False,NoControl,False,
1738.648,0,0,0,0,0,36,24,False,NoControl,False,
1739.352,0,0,0,0,0,36,23,False,NoControl,False,
1740.056,0,0,0,0,0,36,24,False,NoControl,False,
1740.775,0,0,0,0,0,36,24,False,NoControl,False,
1741.479,0,0,0,0,0,36,24,False,NoControl,False,
1742.182,0,0,0,0,0,36,24,False,NoControl,False,
1742.885,0,0,0,0,0,36,23,False,NoControl,False,
1743.589,0,0,0,0,0,36,24,False,NoControl,False,
1744.293,0,0,0,0,0,36,24,False,NoControl,False,
1744.996,0,0,0,0,0,36,24,False,NoControl,False,
1745.699,0,0,0,0,0,36,24,False,NoControl,False,
1746.404,0,0,0,0,0,36,24,False,NoControl,False,
1747.108,0,0,0,0,0,36,24,False,NoControl,False,
1747.811,0,0,0,0,0,36,24,False,NoControl,False,
1748.515,0,0,0,0,0,36,24,False,NoControl,False,
1749.234,0,0,0,0,0,36,24,False,NoControl,False,
1749.954,0,0,0,0,0,36,24,False,NoControl,False,
1750.672,0,0,0,0,0,36,23,False,NoControl,False,
1751.392,0,0,0,0,0,36,24,False,NoControl,False,
1752.113,0,0,0,0,0,36,24,False,NoControl,False,
1752.831,0,0,0,0,0,36,24,False,NoControl,False,
1753.551,0,0,0,0,0,36,24,False,NoControl,False,
1754.254,0,0,0,0,0,36,24,False,NoControl,False,
1754.973,0,0,0,0,0,36,24,False,NoControl,False,
1755.692,0,0,0,0,0,36,24,False,NoControl,False,
1756.396,0,0,0,0,0,36,24,False,NoControl,False,
1757.115,0,0,0,0,0,36,24,False,NoControl,False,
1757.835,0,0,0,0,0,36,24,False,NoControl,False,
1758.538,0,0,0,0,0,36,24,False,NoControl,False,
1759.248,0,0,0,0,0,36,24,False,NoControl,False,
1759.948,0,0,0,0,0,36,24,False,NoControl,False,
1760.651,0,0,0,0,0,36,24,False,NoControl,False,
1761.355,0,0,0,0,0,36,24,False,NoControl,False,
1762.059,0,0,0,0,0,36,24,False,NoControl,False,
1762.763,0,0,0,0,0,36,23,False,NoControl,False,
1763.466,0,0,0,0,0,36,24,False,NoControl,False,
1764.169,0,0,0,0,0,36,24,False,NoControl,False,
1764.873,0,0,0,0,0,36,23,False,NoControl,False,
1765.577,0,0,0,0,0,36,24,False,NoControl,False,
1766.279,0,0,0,0,0,36,23,False,NoControl,False,
1766.983,0,0,0,0,0,36,24,False,NoControl,False,
1767.686,0,0,0,0,0,36,24,False,NoControl,False,
1768.389,0,0,0,0,0,36,23,False,NoControl,False,
1769.092,0,0,0,0,0,36,23,False,NoControl,False,
